Wavelength,INOK-1,INOK-2,INOK-3,INOK-4,INOK-5,YD10B-1,YD10B-2,YD10B-3,YD10B-4,YD10B-5
11.2665,0.303773189,0.264979599,0.233173513,0.165848687,0.123997792,0.055592853,0.049533671,0.046870489,0.036312923,0.034635365
11.26665,0.304068932,0.265220916,0.233373017,0.16596889,0.124075831,0.055828252,0.049732162,0.047053423,0.036438471,0.034752464
11.2668,0.304365099,0.265462557,0.233572772,0.166089221,0.124153943,0.056065096,0.049931804,0.047237389,0.036564643,0.034870131
11.26695,0.304661691,0.265704523,0.233772779,0.16620968,0.124232126,0.056303397,0.050132604,0.047422394,0.036691444,0.03498837
11.2671,0.30495871,0.265946813,0.233973038,0.166330268,0.124310382,0.056543164,0.050334572,0.047608446,0.036818877,0.035107186
11.26725,0.305256155,0.266189429,0.234173549,0.166450983,0.124388709,0.056784412,0.050537717,0.047795553,0.036946946,0.035226582
11.2674,0.305554029,0.266432371,0.234374313,0.166571828,0.124467109,0.057027151,0.050742048,0.047983722,0.037075657,0.035346561
11.26755,0.305852331,0.266675639,0.234575331,0.166692801,0.124545582,0.057271395,0.050947574,0.048172962,0.037205012,0.035467127
11.2677,0.306151063,0.266919235,0.234776602,0.166813903,0.124624126,0.057517154,0.051154305,0.048363281,0.037335017,0.035588284
11.26785,0.306450225,0.267163159,0.234978128,0.166935134,0.124702743,0.057764443,0.051362249,0.048554686,0.037465675,0.035710036
11.268,0.306749818,0.267407411,0.235179908,0.167056495,0.124781433,0.058013272,0.051571415,0.048747187,0.03759699,0.035832387
11.26815,0.307049843,0.267651993,0.235381943,0.167177985,0.124860195,0.058263656,0.051781815,0.04894079,0.037728968,0.035955341
11.2683,0.307350301,0.267896903,0.235584234,0.167299604,0.12493903,0.058515606,0.051993456,0.049135505,0.037861613,0.0360789
11.26845,0.307651193,0.268142144,0.235786781,0.167421354,0.125017938,0.058769136,0.052206349,0.04933134,0.037994929,0.036203071
11.2686,0.307952519,0.268387716,0.235989584,0.167543234,0.125096919,0.059024258,0.052420504,0.049528303,0.03812892,0.036327855
11.26875,0.30825428,0.268633619,0.236192644,0.167665243,0.125175973,0.059280987,0.05263593,0.049726403,0.038263591,0.036453258
11.2689,0.308556477,0.268879855,0.236395961,0.167787384,0.1252551,0.059539335,0.052852637,0.049925649,0.038398946,0.036579284
11.26905,0.308859111,0.269126422,0.236599535,0.167909654,0.1253343,0.059799316,0.053070636,0.05012605,0.038534991,0.036705935
11.2692,0.309162183,0.269373323,0.236803368,0.168032056,0.125413573,0.060060943,0.053289936,0.050327613,0.038671729,0.036833218
11.26935,0.309465694,0.269620558,0.237007459,0.168154588,0.12549292,0.060324231,0.053510548,0.050530349,0.038809166,0.036961135
11.2695,0.309769644,0.269868127,0.237211809,0.168277252,0.12557234,0.060589192,0.053732482,0.050734266,0.038947306,0.037089691
11.26965,0.310074035,0.270116031,0.237416419,0.168400047,0.125651834,0.060855842,0.053955749,0.050939373,0.039086153,0.03721889
11.2698,0.310378866,0.27036427,0.237621288,0.168522974,0.125731401,0.061124194,0.054180359,0.051145679,0.039225713,0.037348736
11.26995,0.31068414,0.270612846,0.237826418,0.168646032,0.125811043,0.061394263,0.054406322,0.051353194,0.039365991,0.037479234
11.2701,0.310989856,0.270861758,0.238031808,0.168769222,0.125890758,0.061666064,0.05463365,0.051561927,0.03950699,0.037610387
11.27025,0.311296016,0.271111008,0.238237459,0.168892544,0.125970546,0.06193961,0.054862354,0.051771887,0.039648717,0.037742201
11.2704,0.311602621,0.271360596,0.238443372,0.169015999,0.126050409,0.062214917,0.055092444,0.051983084,0.039791176,0.03787468
11.27055,0.311909671,0.271610522,0.238649547,0.169139586,0.126130346,0.062491999,0.055323932,0.052195528,0.039934372,0.038007827
11.2707,0.312217167,0.271860788,0.238855984,0.169263305,0.126210358,0.062770873,0.055556828,0.052409227,0.04007831,0.038141648
11.27085,0.312525111,0.272111393,0.239062685,0.169387158,0.126290443,0.063051552,0.055791144,0.052624193,0.040222995,0.038276146
11.271,0.312833502,0.272362339,0.239269648,0.169511143,0.126370603,0.063334053,0.056026892,0.052840435,0.040368433,0.038411327
11.27115,0.313142343,0.272613626,0.239476876,0.169635262,0.126450837,0.063618392,0.056264083,0.053057963,0.040514627,0.038547195
11.2713,0.313451633,0.272865254,0.239684367,0.169759514,0.126531146,0.063904583,0.056502728,0.053276786,0.040661585,0.038683755
11.27145,0.313761374,0.273117225,0.239892123,0.169883899,0.12661153,0.064192643,0.05674284,0.053496916,0.04080931,0.038821011
11.2716,0.314071566,0.273369539,0.240100145,0.170008419,0.126691988,0.064482589,0.05698443,0.053718362,0.040957808,0.038958967
11.27175,0.31438221,0.273622196,0.240308432,0.170133072,0.126772521,0.064774435,0.057227511,0.053941135,0.041107084,0.039097629
11.2719,0.314693308,0.273875197,0.240516985,0.17025786,0.126853129,0.0650682,0.057472094,0.054165245,0.041257145,0.039237002
11.27205,0.31500486,0.274128543,0.240725804,0.170382782,0.126933812,0.065363899,0.057718192,0.054390704,0.041407994,0.03937709
11.2722,0.315316866,0.274382234,0.24093489,0.170507838,0.12701457,0.065661549,0.057965817,0.054617521,0.041559639,0.039517897
11.27235,0.315629329,0.274636271,0.241144244,0.170633029,0.127095404,0.065961167,0.058214982,0.054845707,0.041712083,0.039659429
11.2725,0.315942248,0.274890655,0.241353865,0.170758355,0.127176312,0.066262771,0.058465698,0.055075274,0.041865333,0.039801692
11.27265,0.316255625,0.275145386,0.241563755,0.170883816,0.127257296,0.066566378,0.05871798,0.055306232,0.042019395,0.039944688
11.2728,0.31656946,0.275400465,0.241773914,0.171009413,0.127338356,0.066872006,0.05897184,0.055538592,0.042174273,0.040088425
11.27295,0.316883755,0.275655893,0.241984341,0.171135145,0.127419491,0.067179671,0.059227291,0.055772366,0.042329975,0.040232906
11.2731,0.31719851,0.275911669,0.242195039,0.171261013,0.127500702,0.067489393,0.059484346,0.056007566,0.042486504,0.040378137
11.27325,0.317513727,0.276167796,0.242406006,0.171387016,0.127581988,0.06780119,0.059743019,0.056244202,0.042643868,0.040524123
11.2734,0.317829405,0.276424272,0.242617244,0.171513156,0.12766335,0.068115079,0.060003322,0.056482286,0.042802073,0.040670868
11.27355,0.318145546,0.2766811,0.242828753,0.171639432,0.127744789,0.068431079,0.06026527,0.056721829,0.042961123,0.04081838
11.2737,0.318462151,0.27693828,0.243040534,0.171765845,0.127826303,0.068749209,0.060528876,0.056962845,0.043121025,0.040966661
11.27385,0.318779221,0.277195811,0.243252586,0.171892394,0.127907893,0.069069489,0.060794154,0.057205344,0.043281785,0.041115719
11.274,0.319096757,0.277453696,0.243464911,0.17201908,0.12798956,0.069391936,0.061061118,0.057449339,0.043443409,0.041265558
11.27415,0.319414759,0.277711934,0.243677509,0.172145903,0.128071303,0.069716572,0.061329782,0.057694841,0.043605904,0.041416183
11.2743,0.319733229,0.277970527,0.24389038,0.172272863,0.128153122,0.070043414,0.061600161,0.057941864,0.043769274,0.0415676
11.27445,0.320052167,0.278229474,0.244103524,0.172399961,0.128235018,0.070372484,0.061872269,0.058190419,0.043933528,0.041719815
11.2746,0.320371574,0.278488777,0.244316943,0.172527197,0.128316991,0.070703801,0.06214612,0.058440519,0.04409867,0.041872833
11.27475,0.320691452,0.278748436,0.244530637,0.17265457,0.12839904,0.071037385,0.06242173,0.058692177,0.044264708,0.042026659
11.2749,0.321011801,0.279008452,0.244744606,0.172782082,0.128481166,0.071373257,0.062699112,0.058945405,0.044431647,0.0421813
11.27505,0.321332622,0.279268825,0.244958851,0.172909731,0.128563369,0.071711438,0.062978283,0.059200217,0.044599494,0.04233676
11.2752,0.321653916,0.279529557,0.245173372,0.173037519,0.128645649,0.072051948,0.063259258,0.059456626,0.044768255,0.042493046
11.27535,0.321975684,0.279790647,0.245388169,0.173165446,0.128728006,0.07239481,0.063542051,0.059714644,0.044937938,0.042650164
11.2755,0.322297926,0.280052096,0.245603244,0.173293512,0.12881044,0.072740044,0.063826679,0.059974285,0.045108549,0.042808119
11.27565,0.322620645,0.280313906,0.245818596,0.173421716,0.128892951,0.073087671,0.064113158,0.060235563,0.045280094,0.042966917
11.2758,0.32294384,0.280576077,0.246034226,0.17355006,0.12897554,0.073437715,0.064401502,0.060498492,0.04545258,0.043126563
11.27595,0.323267513,0.280838608,0.246250135,0.173678544,0.129058206,0.073790197,0.064691728,0.060763084,0.045626014,0.043287065
11.2761,0.323591664,0.281101502,0.246466323,0.173807167,0.12914095,0.07414514,0.064983853,0.061029354,0.045800403,0.043448428
11.27625,0.323916295,0.281364759,0.24668279,0.173935929,0.129223772,0.074502566,0.065277892,0.061297316,0.045975753,0.043610658
11.2764,0.324241407,0.281628379,0.246899537,0.174064832,0.129306671,0.074862498,0.065573863,0.061566985,0.046152073,0.043773762
11.27655,0.324567,0.281892363,0.247116564,0.174193875,0.129389648,0.07522496,0.065871782,0.061838374,0.046329368,0.043937744
11.2767,0.324893075,0.282156712,0.247333873,0.174323059,0.129472703,0.075589975,0.066171666,0.062111497,0.046507646,0.044102613
11.27685,0.325219633,0.282421426,0.247551463,0.174452383,0.129555836,0.075957567,0.066473532,0.062386371,0.046686915,0.044268373
11.277,0.325546676,0.282686506,0.247769334,0.174581848,0.129639047,0.07632776,0.066777397,0.062663009,0.04686718,0.044435032
11.27715,0.325874204,0.282951953,0.247987488,0.174711455,0.129722336,0.076700578,0.06708328,0.062941426,0.047048451,0.044602596
11.2773,0.326202218,0.283217767,0.248205925,0.174841202,0.129805704,0.077076046,0.067391197,0.063221638,0.047230733,0.04477107
11.27745,0.326530719,0.28348395,0.248424645,0.174971091,0.12988915,0.077454189,0.067701166,0.063503659,0.047414035,0.044940463
11.2776,0.326859708,0.283750501,0.248643649,0.175101122,0.129972675,0.077835032,0.068013207,0.063787506,0.047598364,0.04511078
11.27775,0.327189187,0.284017421,0.248862938,0.175231294,0.130056278,0.0782186,0.068327336,0.064073194,0.047783727,0.045282028
11.2779,0.327519155,0.284284712,0.249082511,0.175361609,0.13013996,0.07860492,0.068643573,0.064360738,0.047970133,0.045454213
11.27805,0.327849614,0.284552373,0.249302369,0.175492065,0.130223721,0.078994017,0.068961935,0.064650155,0.048157588,0.045627343
11.2782,0.328180565,0.284820406,0.249522513,0.175622665,0.130307561,0.079385918,0.069282443,0.064941461,0.048346102,0.045801425
11.27835,0.328512009,0.285088811,0.249742944,0.175753407,0.13039148,0.079780649,0.069605114,0.065234671,0.048535681,0.045976464
11.2785,0.328843947,0.285357589,0.249963661,0.175884292,0.130475478,0.080178238,0.06992997,0.065529803,0.048726333,0.046152469
11.27865,0.32917638,0.285626741,0.250184666,0.17601532,0.130559555,0.080578712,0.070257027,0.065826873,0.048918068,0.046329446
11.2788,0.329509309,0.285896266,0.250405958,0.176146491,0.130643711,0.080982098,0.070586308,0.066125898,0.049110891,0.046507402
11.27895,0.329842734,0.286166167,0.250627538,0.176277806,0.130727947,0.081388425,0.070917831,0.066426894,0.049304813,0.046686344
11.2791,0.330176658,0.286436443,0.250849408,0.176409265,0.130812263,0.081797721,0.071251617,0.06672988,0.049499841,0.04686628
11.27925,0.33051108,0.286707095,0.251071566,0.176540867,0.130896658,0.082210015,0.071587686,0.067034872,0.049695983,0.047047217
11.2794,0.330846001,0.286978125,0.251294014,0.176672614,0.130981132,0.082625336,0.071926059,0.067341888,0.049893248,0.047229162
11.27955,0.331181424,0.287249532,0.251516753,0.176804505,0.131065687,0.083043713,0.072266757,0.067650945,0.050091644,0.047412122
11.2797,0.331517348,0.287521317,0.251739782,0.176936541,0.131150321,0.083465176,0.0726098,0.067962063,0.05029118,0.047596106
11.27985,0.331853776,0.287793481,0.251963102,0.177068722,0.131235036,0.083889754,0.072955211,0.068275258,0.050491865,0.04778112
11.28,0.332190706,0.288066026,0.252186715,0.177201047,0.13131983,0.08431748,0.073303011,0.068590549,0.050693706,0.047967172
11.28015,0.332528142,0.28833895,0.252410619,0.177333518,0.131404705,0.084748382,0.073653221,0.068907954,0.050896714,0.04815427
11.2803,0.332866083,0.288612256,0.252634816,0.177466134,0.13148966,0.085182494,0.074005864,0.069227494,0.051100897,0.048342422
11.28045,0.333204531,0.288885944,0.252859307,0.177598896,0.131574696,0.085619845,0.074360962,0.069549185,0.051306263,0.048531635
11.2806,0.333543487,0.289160014,0.253084091,0.177731803,0.131659812,0.086060469,0.074718537,0.069873048,0.051512822,0.048721918
11.28075,0.333882952,0.289434468,0.25330917,0.177864857,0.131745008,0.086504397,0.075078613,0.070199102,0.051720583,0.048913277
11.2809,0.334222926,0.289709306,0.253534543,0.177998057,0.131830286,0.086951663,0.075441213,0.070527366,0.051929555,0.049105723
11.28105,0.334563412,0.289984528,0.253760212,0.178131403,0.131915644,0.087402299,0.07580636,0.07085786,0.052139748,0.049299261
11.2812,0.334904409,0.290260136,0.253986176,0.178264896,0.132001083,0.08785634,0.076174077,0.071190605,0.052351171,0.049493901
11.28135,0.335245918,0.29053613,0.254212437,0.178398536,0.132086603,0.088313819,0.076544389,0.07152562,0.052563834,0.049689652
11.2815,0.335587942,0.290812511,0.254438995,0.178532323,0.132172204,0.088774771,0.07691732,0.071862927,0.052777745,0.04988652
11.28165,0.335930481,0.291089279,0.25466585,0.178666258,0.132257886,0.08923923,0.077292894,0.072202545,0.052992915,0.050084515
11.2818,0.336273535,0.291366436,0.254893003,0.17880034,0.13234365,0.089707232,0.077671136,0.072544495,0.053209353,0.050283645
11.28195,0.336617107,0.291643982,0.255120454,0.178934569,0.132429495,0.090178813,0.078052071,0.0728888,0.05342707,0.050483919
11.2821,0.336961196,0.291921918,0.255348205,0.179068947,0.132515422,0.090654009,0.078435725,0.073235479,0.053646075,0.050685346
11.28225,0.337305805,0.292200244,0.255576255,0.179203473,0.13260143,0.091132857,0.078822123,0.073584556,0.053866378,0.050887933
11.2824,0.337650934,0.292478961,0.255804604,0.179338147,0.13268752,0.091615393,0.079211291,0.073936052,0.05408799,0.051091691
11.28255,0.337996583,0.29275807,0.256033255,0.17947297,0.132773692,0.092101656,0.079603256,0.074289988,0.054310921,0.051296627
11.2827,0.338342755,0.293037572,0.256262206,0.179607942,0.132859946,0.092591684,0.079998043,0.074646388,0.054535181,0.051502751
11.28285,0.33868945,0.293317467,0.256491459,0.179743063,0.132946282,0.093085514,0.080395681,0.075005274,0.05476078,0.051710072
11.283,0.339036669,0.293597757,0.256721014,0.179878333,0.1330327,0.093583187,0.080796195,0.075366669,0.054987729,0.0519186
11.28315,0.339384414,0.293878441,0.256950871,0.180013753,0.1331192,0.094084741,0.081199614,0.075730596,0.055216039,0.052128343
11.2833,0.339732685,0.294159521,0.257181032,0.180149322,0.133205783,0.094590217,0.081605965,0.076097079,0.055445721,0.05233931
11.28345,0.340081483,0.294440997,0.257411496,0.180285041,0.133292448,0.095099656,0.082015278,0.076466141,0.055676785,0.052551512
11.2836,0.34043081,0.294722871,0.257642265,0.180420911,0.133379196,0.095613098,0.082427579,0.076837806,0.055909242,0.052764957
11.28375,0.340780666,0.295005142,0.257873338,0.180556931,0.133466026,0.096130585,0.082842898,0.077212099,0.056143104,0.052979655
11.2839,0.341131053,0.295287812,0.258104716,0.180693101,0.133552939,0.09665216,0.083261265,0.077589045,0.056378382,0.053195617
11.28405,0.341481971,0.295570881,0.258336401,0.180829422,0.133639935,0.097177864,0.083682709,0.077968667,0.056615086,0.053412851
11.2842,0.341833422,0.29585435,0.258568391,0.180965895,0.133727014,0.097707743,0.084107259,0.078350992,0.056853229,0.053631368
11.28435,0.342185407,0.29613822,0.258800689,0.181102518,0.133814176,0.098241838,0.084534947,0.078736044,0.057092822,0.053851178
11.2845,0.342537927,0.296422492,0.259033293,0.181239293,0.133901422,0.098780196,0.084965802,0.07912385,0.057333876,0.054072291
11.28465,0.342890983,0.296707166,0.259266206,0.18137622,0.13398875,0.09932286,0.085399856,0.079514435,0.057576404,0.054294716
11.2848,0.343244576,0.296992243,0.259499427,0.181513299,0.134076162,0.099869877,0.085837141,0.079907826,0.057820416,0.054518465
11.28495,0.343598707,0.297277723,0.259732958,0.18165053,0.134163657,0.100421292,0.086277687,0.080304049,0.058065927,0.054743547
11.2851,0.343953377,0.297563609,0.259966798,0.181787913,0.134251236,0.100977153,0.086721528,0.080703132,0.058312946,0.054969973
11.28525,0.344308587,0.2978499,0.260200948,0.181925449,0.134338899,0.101537507,0.087168696,0.081105101,0.058561487,0.055197754
11.2854,0.344664339,0.298136597,0.260435408,0.182063137,0.134426646,0.102102402,0.087619223,0.081509985,0.058811562,0.055426901
11.28555,0.345020633,0.298423701,0.26067018,0.182200979,0.134514476,0.102671887,0.088073144,0.081917811,0.059063183,0.055657423
11.2857,0.345377471,0.298711212,0.260905264,0.182338974,0.134602391,0.103246011,0.088530492,0.082328608,0.059316364,0.055889333
11.28585,0.345734854,0.298999132,0.26114066,0.182477123,0.134690389,0.103824825,0.088991301,0.082742403,0.059571116,0.056122641
11.286,0.346092782,0.299287461,0.261376368,0.182615425,0.134778472,0.104408378,0.089455606,0.083159227,0.059827453,0.056357358
11.28615,0.346451257,0.2995762,0.26161239,0.182753881,0.13486664,0.104996723,0.089923443,0.083579109,0.060085388,0.056593495
11.2863,0.34681028,0.29986535,0.261848726,0.182892491,0.134954891,0.105589912,0.090394846,0.084002077,0.060344933,0.056831065
11.28645,0.347169853,0.300154911,0.262085377,0.183031256,0.135043228,0.106187996,0.090869851,0.084428163,0.060606103,0.057070077
11.2866,0.347529975,0.300444885,0.262322343,0.183170176,0.135131649,0.106791031,0.091348496,0.084857396,0.06086891,0.057310544
11.28675,0.347890649,0.300735272,0.262559624,0.18330925,0.135220154,0.10739907,0.091830817,0.085289807,0.061133369,0.057552478
11.2869,0.348251875,0.301026072,0.262797221,0.183448479,0.135308745,0.108012169,0.092316851,0.085725428,0.061399492,0.05779589
11.28705,0.348613655,0.301317287,0.263035136,0.183587864,0.135397421,0.108630382,0.092806636,0.08616429,0.061667294,0.058040793
11.2872,0.348975989,0.301608918,0.263273367,0.183727404,0.135486182,0.109253767,0.093300211,0.086606425,0.061936788,0.058287197
11.28735,0.34933888,0.301900965,0.263511916,0.1838671,0.135575027,0.10988238,0.093797614,0.087051865,0.062207989,0.058535116
11.2875,0.349702327,0.302193428,0.263750784,0.184006952,0.135663959,0.110516281,0.094298885,0.087500642,0.062480912,0.058784562
11.28765,0.350066332,0.30248631,0.263989971,0.184146961,0.135752976,0.111155527,0.094804063,0.087952791,0.062755569,0.059035547
11.2878,0.350430897,0.30277961,0.264229477,0.184287125,0.135842078,0.11180018,0.095313189,0.088408344,0.063031977,0.059288083
11.28795,0.350796022,0.303073329,0.264469303,0.184427447,0.135931266,0.112450298,0.095826304,0.088867336,0.063310149,0.059542184
11.2881,0.351161708,0.303367469,0.264709451,0.184567925,0.136020539,0.113105944,0.096343449,0.0893298,0.063590101,0.059797861
11.28825,0.351527958,0.303662029,0.264949919,0.184708561,0.136109899,0.11376718,0.096864666,0.089795772,0.063871848,0.060055129
11.2884,0.35189477,0.303957012,0.265190709,0.184849354,0.136199344,0.114434069,0.097389996,0.090265286,0.064155404,0.060314
11.28855,0.352262148,0.304252417,0.265431821,0.184990305,0.136288876,0.115106675,0.097919485,0.090738379,0.064440786,0.060574487
11.2887,0.352630092,0.304548245,0.265673257,0.185131413,0.136378494,0.115785063,0.098453174,0.091215086,0.064728008,0.060836604
11.28885,0.352998604,0.304844497,0.265915016,0.18527268,0.136468198,0.1164693,0.098991108,0.091695445,0.065017087,0.061100364
11.289,0.353367683,0.305141174,0.266157099,0.185414105,0.136557988,0.11715945,0.099533333,0.092179491,0.065308038,0.06136578
11.28915,0.353737332,0.305438278,0.266399507,0.185555688,0.136647865,0.117855584,0.100079892,0.092667263,0.065600877,0.061632867
11.2893,0.354107552,0.305735807,0.26664224,0.185697431,0.136737829,0.118557769,0.100630832,0.093158798,0.065895621,0.061901638
11.28945,0.354478344,0.306033764,0.266885299,0.185839332,0.136827879,0.119266074,0.101186199,0.093654135,0.066192285,0.062172107
11.2896,0.354849709,0.30633215,0.267128684,0.185981393,0.136918017,0.119980572,0.101746042,0.094153313,0.066490887,0.062444288
11.28975,0.355221649,0.306630964,0.267372396,0.186123613,0.137008241,0.120701333,0.102310406,0.094656371,0.066791443,0.062718197
11.2899,0.355594163,0.306930208,0.267616436,0.186265993,0.137098552,0.12142843,0.102879341,0.095163349,0.067093969,0.062993846
11.29005,0.355967255,0.307229883,0.267860804,0.186408533,0.137188951,0.122161937,0.103452896,0.095674288,0.067398484,0.063271252
11.2902,0.356340924,0.307529989,0.268105501,0.186551233,0.137279437,0.12290193,0.104031121,0.096189228,0.067705004,0.063550428
11.29035,0.356715172,0.307830528,0.268350527,0.186694094,0.13737001,0.123648483,0.104614065,0.096708211,0.068013546,0.063831389
11.2905,0.35709,0.3081315,0.268595883,0.186837115,0.137460671,0.124401675,0.10520178,0.09723128,0.068324129,0.064114151
11.29065,0.35746541,0.308432905,0.26884157,0.186980297,0.137551419,0.125161582,0.105794318,0.097758476,0.06863677,0.064398729
11.2908,0.357841402,0.308734746,0.269087588,0.187123641,0.137642255,0.125928286,0.10639173,0.098289843,0.068951487,0.064685138
11.29095,0.358217979,0.309037022,0.269333937,0.187267146,0.137733179,0.126701866,0.106994071,0.098825424,0.069268299,0.064973394
11.2911,0.35859514,0.309339735,0.269580619,0.187410812,0.137824191,0.127482405,0.107601393,0.099365264,0.069587223,0.065263512
11.29125,0.358972887,0.309642885,0.269827633,0.187554641,0.137915291,0.128269984,0.108213752,0.099909408,0.069908279,0.065555509
11.2914,0.359351221,0.309946473,0.270074981,0.187698632,0.138006479,0.129064689,0.108831203,0.1004579,0.070231485,0.0658494
11.29155,0.359730145,0.3102505,0.270322664,0.187842785,0.138097756,0.129866605,0.109453802,0.101010788,0.07055686,0.066145201
11.2917,0.360109658,0.310554967,0.27057068,0.187987101,0.138189121,0.130675818,0.110081606,0.101568117,0.070884424,0.06644293
11.29185,0.360489762,0.310859874,0.270819033,0.188131579,0.138280574,0.131492417,0.110714672,0.102129935,0.071214195,0.066742603
11.292,0.360870458,0.311165223,0.27106772,0.188276221,0.138372117,0.132316491,0.111353059,0.10269629,0.071546194,0.067044236
11.29215,0.361251748,0.311471014,0.271316745,0.188421026,0.138463747,0.133148131,0.111996826,0.103267231,0.071880441,0.067347846
11.2923,0.361633632,0.311777249,0.271566106,0.188565995,0.138555467,0.133987429,0.112646033,0.103842805,0.072216955,0.067653451
11.29245,0.362016113,0.312083928,0.271815806,0.188711128,0.138647276,0.134834478,0.113300742,0.104423064,0.072555757,0.067961068
11.2926,0.362399191,0.312391051,0.272065843,0.188856424,0.138739174,0.135689374,0.113961013,0.105008058,0.072896868,0.068270714
11.29275,0.362782867,0.31269862,0.27231622,0.189001885,0.138831161,0.136552213,0.11462691,0.105597838,0.073240308,0.068582407
11.2929,0.363167142,0.313006636,0.272566936,0.189147511,0.138923238,0.137423092,0.115298496,0.106192456,0.073586098,0.068896165
11.29305,0.363552019,0.3133151,0.272817992,0.189293302,0.139015404,0.138302112,0.115975836,0.106791964,0.07393426,0.069212005
11.2932,0.363937498,0.313624011,0.273069388,0.189439257,0.139107659,0.139189372,0.116658994,0.107396416,0.074284815,0.069529947
11.29335,0.36432358,0.313933372,0.273321126,0.189585378,0.139200004,0.140084976,0.117348038,0.108005865,0.074637784,0.069850009
11.2935,0.364710266,0.314243183,0.273573207,0.189731665,0.139292439,0.140989028,0.118043033,0.108620367,0.074993191,0.070172209
11.29365,0.365097559,0.314553445,0.273825629,0.189878117,0.139384964,0.141901633,0.118744049,0.109239976,0.075351056,0.070496566
11.2938,0.365485459,0.314864159,0.274078395,0.190024736,0.139477579,0.142822898,0.119451155,0.10986475,0.075711403,0.070823099
11.29395,0.365873967,0.315175325,0.274331505,0.19017152,0.139570284,0.143752934,0.12016442,0.110494745,0.076074254,0.071151828
11.2941,0.366263085,0.315486945,0.274584959,0.190318472,0.139663079,0.144691849,0.120883916,0.111130019,0.076439632,0.071482772
11.29425,0.366652814,0.31579902,0.274838758,0.19046559,0.139755965,0.145639758,0.121609715,0.111770631,0.076807561,0.071815951
11.2944,0.367043155,0.31611155,0.275092903,0.190612875,0.139848941,0.146596774,0.12234189,0.112416639,0.077178064,0.072151385
11.29455,0.36743411,0.316424536,0.275347394,0.190760328,0.139942008,0.147563013,0.123080515,0.113068105,0.077551164,0.072489093
11.2947,0.367825679,0.316737979,0.275602232,0.190907948,0.140035166,0.148538594,0.123825665,0.113725089,0.077926887,0.072829097
11.29485,0.368217864,0.31705188,0.275857418,0.191055736,0.140128414,0.149523636,0.124577418,0.114387654,0.078305256,0.073171417
11.295,0.368610667,0.31736624,0.276112951,0.191203693,0.140221753,0.15051826,0.125335851,0.115055861,0.078686295,0.073516073
11.29515,0.369004089,0.317681059,0.276368834,0.191351817,0.140315184,0.151522591,0.126101042,0.115729776,0.079070031,0.073863088
11.2953,0.36939813,0.31799634,0.276625066,0.19150011,0.140408705,0.152536754,0.126873071,0.116409461,0.079456488,0.074212481
11.29545,0.369792792,0.318312081,0.276881648,0.191648572,0.140502318,0.153560878,0.127652019,0.117094984,0.079845691,0.074564275
11.2956,0.370188077,0.318628286,0.277138581,0.191797203,0.140596023,0.154595091,0.128437968,0.117786409,0.080237667,0.074918492
11.29575,0.370583986,0.318944953,0.277395865,0.191946004,0.140689819,0.155639526,0.129231003,0.118483806,0.080632441,0.075275153
11.2959,0.37098052,0.319262085,0.277653501,0.192094974,0.140783706,0.156694316,0.130031207,0.119187241,0.08103004,0.075634281
11.29605,0.371377681,0.319579682,0.27791149,0.192244114,0.140877686,0.157759599,0.130838666,0.119896785,0.081430491,0.075995899
11.2962,0.371775469,0.319897745,0.278169832,0.192393424,0.140971757,0.158835512,0.131653468,0.120612507,0.08183382,0.076360029
11.29635,0.372173886,0.320216274,0.278428528,0.192542905,0.14106592,0.159922197,0.132475701,0.121334479,0.082240056,0.076726694
11.2965,0.372572934,0.320535272,0.278687579,0.192692556,0.141160176,0.161019797,0.133305455,0.122062774,0.082649225,0.077095918
11.29665,0.372972614,0.320854739,0.278946984,0.192842378,0.141254523,0.162128456,0.134142822,0.122797464,0.083061356,0.077467723
11.2968,0.373372926,0.321174675,0.279206746,0.192992371,0.141348963,0.163248323,0.134987894,0.123538624,0.083476477,0.077842136
11.29695,0.373773873,0.321495081,0.279466864,0.193142536,0.141443496,0.164379549,0.135840764,0.124286329,0.083894617,0.078219178
11.2971,0.374175455,0.32181596,0.279727339,0.193292872,0.141538121,0.165522286,0.136701529,0.125040657,0.084315805,0.078598875
11.29725,0.374577675,0.32213731,0.279988172,0.193443381,0.141632839,0.16667669,0.137570286,0.125801685,0.084740071,0.078981251
11.2974,0.374980533,0.322459134,0.280249364,0.193594061,0.14172765,0.167842919,0.138447132,0.126569492,0.085167443,0.079366332
11.29755,0.375384031,0.322781433,0.280510914,0.193744914,0.141822554,0.169021134,0.139332168,0.127344157,0.085597952,0.079754142
11.2977,0.375788169,0.323104206,0.280772824,0.19389594,0.141917551,0.170211498,0.140225494,0.128125763,0.086031629,0.080144708
11.29785,0.37619295,0.323427456,0.281035095,0.194047139,0.142012641,0.171414178,0.141127215,0.128914391,0.086468504,0.080538055
11.298,0.376598375,0.323751182,0.281297726,0.194198511,0.142107825,0.172629343,0.142037435,0.129710126,0.086908609,0.080934209
11.29815,0.377004445,0.324075387,0.28156072,0.194350056,0.142203102,0.173857164,0.14295626,0.130513052,0.087351974,0.081333197
11.2983,0.377411162,0.324400071,0.281824076,0.194501775,0.142298472,0.175097818,0.143883798,0.131323255,0.087798633,0.081735046
11.29845,0.377818527,0.324725234,0.282087794,0.194653669,0.142393936,0.176351481,0.144820158,0.132140823,0.088248618,0.082139782
